tn_limit,status,lcow,tn_actual,R3_capex,R4_capex,genericNP_capex,total_opex,recovery_value,R3_vol,R4_vol,gnp_hrt,gnp_vol,solve_time_s
20.0,infeasible,0.03012815535297028,19.95824840631084,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.002736437992565,10.002737241201364,0.10873853717372009,28.98794889463731,31.948706631000277
19.0,infeasible,0.030007695176732394,19.00099854127165,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.30941369426223,10.314755645134037,0.10055717574239462,26.770910762174246,36.72394565600007
18.0,infeasible,0.028203857520123637,18.000998541273333,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.324053453523067,10.331574829721056,0.1076882428327051,28.66634232371887,40.96808221399988
17.0,infeasible,0.03165041063212684,17.000998541494138,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.524648186593195,10.540246596366693,0.1218893836928751,32.493695485004466,49.72487438600001
16.0,infeasible,0.030871586019019556,16.000998541494646,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.505853327260475,10.49362496342964,0.11690944464211117,31.16612083362157,31.09447688900036
15.0,infeasible,0.020058026883678096,15.000998541495544,0.00012571320218502917,0.00012480479116548488,9.269189109803537e-13,0.012772279871676829,4.870963399254053e-26,10.339513016834632,10.348062740921838,0.10411005237867271,27.754065668870922,49.18109939399983
